# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 20:08:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\yex7ph_r.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613220811_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.767793
# Diagonal elements of inverse mass matrix:
# 2.58414, 0.0070078
-238.398,0.975819,0.767793,3,7,0,239.927,100.77,13.4907,-309.855,79.167
-236.328,1,0.767793,2,3,0,238.273,105.052,13.5228,-307.808,111.493
-239.505,0.606143,0.767793,2,3,0,240.713,104.777,11.4072,-310.967,105.102
-238.197,1,0.767793,2,3,0,239.621,105.472,12.0649,-309.665,104.642
-239.674,0.615633,0.767793,3,7,0,243.279,108.372,14.7232,-311.108,149.633
-237.764,0.912347,0.767793,2,3,0,240.91,102.266,15.7767,-309.234,77.4704
-236.2,1,0.767793,2,3,0,237.645,103.56,13.4197,-307.683,112.174
-236.134,0.998349,0.767793,2,3,0,236.234,104.544,14.029,-307.617,90.8952
-236.113,0.979407,0.767793,1,3,0,236.354,103.634,13.7365,-307.596,80.1063
-236.417,0.965613,0.767793,3,7,0,236.529,105.336,13.7242,-307.897,111.114
-236.118,0.951401,0.767793,1,3,0,236.926,103.73,14.1049,-307.603,99.1371
-236.238,0.988365,0.767793,2,3,0,236.269,104.898,13.646,-307.72,120.138
-237.966,0.85985,0.767793,3,7,0,238.127,107.14,14.4222,-309.425,117.252
-236.381,0.990193,0.767793,2,3,0,238.085,105.211,13.5915,-307.861,94.178
-236.134,0.945793,0.767793,1,3,0,236.958,103.619,14.1027,-307.618,108.102
-236.078,0.992168,0.767793,1,3,0,236.219,104.199,13.8152,-307.562,92.2798
-236.387,0.829085,0.767793,2,3,0,238.022,105.06,13.374,-307.867,100.09
-236.218,0.994903,0.767793,2,3,0,236.521,103.993,13.2646,-307.701,129.041
-236.523,0.894711,0.767793,3,7,0,237.299,103.784,14.9628,-308.005,105.018
-236.295,0.963052,0.767793,3,7,0,237.069,104.68,14.4793,-307.778,110.795
-236.885,0.933661,0.767793,3,7,0,237.216,103.466,12.5953,-308.363,105.285
-237.57,0.813513,0.767793,2,3,0,238.984,101.93,12.846,-309.039,93.5461
-236.379,0.952548,0.767793,2,3,0,238.05,103.336,13.1772,-307.86,91.195
-236.188,1,0.767793,2,3,0,236.416,104.683,14.1627,-307.672,105.626
-236.124,0.943584,0.767793,3,7,0,236.851,103.642,13.6402,-307.608,116.45
-236.223,0.893119,0.767793,3,7,0,237.163,103.194,13.7759,-307.706,84.3991
-237.303,0.899256,0.767793,2,3,0,237.492,104.162,12.2609,-308.778,88.6713
-236.708,1,0.767793,2,3,0,237.232,104.446,12.7058,-308.187,115.9
-243.123,0.39776,0.767793,2,3,0,244.19,98.7937,17.4492,-314.513,86.6196
-236.646,0.981972,0.767793,2,3,0,243.369,105.607,14.4209,-308.123,134.387
-236.709,0.996348,0.767793,2,3,0,236.783,105.788,14.2508,-308.185,96.4611
-236.075,0.969628,0.767793,2,3,0,237.148,104.12,13.9056,-307.559,69.9468
-236.561,0.907849,0.767793,1,3,0,236.943,103.672,12.8426,-308.041,108.616
-236.73,0.975933,0.767793,3,7,0,236.946,104.432,15.2072,-308.211,92.3589
-237.805,0.903111,0.767793,2,3,0,238.203,104.549,16.1921,-309.278,97.0884
-239.097,0.909687,0.767793,2,3,0,240.256,100.145,14.8526,-310.542,91.2167
-237.885,0.941854,0.767793,3,7,0,240.226,101.022,14.3668,-309.346,77.7004
-239.561,0.90518,0.767793,2,3,0,239.745,99.9821,13.5674,-311.004,80.2669
-237.623,1,0.767793,2,3,0,239.47,101.298,14.5201,-309.088,89.1788
-237.628,0.990181,0.767793,3,7,0,238.527,106.821,13.797,-309.092,94.2415
-236.834,1,0.767793,2,3,0,238.084,102.522,13.1054,-308.31,104.8
-237.257,0.980095,0.767793,3,7,0,237.684,104.315,15.7544,-308.735,85.3406
