# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-13 18:44:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpbw1k1b7l\ummwngff.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220613204410_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.956861
# Diagonal elements of inverse mass matrix:
# 5.88865, 0.00602453
-263.41,0.692505,0.956861,2,3,0,265.357,104.955,17.2221,-335.229,130.193
-263.156,1,0.956861,2,7,0,263.761,108.591,22.3407,-334.981,90.0473
-263.578,0.974221,0.956861,2,3,0,264.261,105.507,22.8737,-335.401,127.516
-261.859,0.844328,0.956861,1,3,0,265.365,107.06,18.4569,-333.691,101.025
-261.948,0.957271,0.956861,2,3,0,262.154,108.614,19.0742,-333.779,122.851
-261.736,0.966169,0.956861,2,3,0,262.221,106.858,18.7765,-333.569,94.7513
-261.746,0.871772,0.956861,2,3,0,262.702,106.22,20.0307,-333.58,123.939
-261.692,0.914759,0.956861,2,3,0,262.463,107.51,19.8832,-333.527,107.527
-262.472,0.895979,0.956861,2,3,0,262.567,104.925,21.1187,-334.301,118.199
-261.656,0.993685,0.956861,1,3,0,262.633,106.52,19.3278,-333.491,111.326
-261.682,0.93004,0.956861,2,3,0,262.177,107.665,19.3651,-333.516,75.4628
-261.705,0.993687,0.956861,2,3,0,261.767,106.773,18.8974,-333.539,129.728
-262.206,0.853526,0.956861,1,3,0,262.488,109.363,19.6108,-334.034,95.0571
-262.718,0.808284,0.956861,2,3,0,263.72,104.033,20.7933,-334.541,88.1708
-262,0.99399,0.956861,2,3,0,262.668,108.738,20.0865,-333.832,91.1569
-265.765,0.449606,0.956861,1,3,0,265.908,112.979,18.6459,-337.553,131.5
-270.762,0.51056,0.956861,2,3,0,271.547,97.0944,20.5255,-342.474,93.9442
-267.501,1,0.956861,1,1,0,270.486,99.2167,22.0521,-339.256,126.066
-262.914,0.873403,0.956861,1,3,0,266.853,103.991,21.1933,-334.736,107.639
-262.785,0.992968,0.956861,2,3,0,263.255,103.629,20.18,-334.606,110.794
-261.692,1,0.956861,1,3,0,262.61,106.231,19.6502,-333.526,122.961
-262.039,0.93929,0.956861,1,3,0,262.09,105.484,20.5258,-333.871,105.08
-261.668,1,0.956861,2,3,0,261.977,107.235,19.0901,-333.502,86.679
-261.774,0.958431,0.956861,1,3,0,261.948,107.454,20.273,-333.608,119.733
-261.774,0.57007,0.956861,1,3,0,264.444,107.454,20.273,-333.608,90.8634
-261.75,0.991393,0.956861,2,3,0,261.908,106.396,20.1473,-333.584,86.4942
-261.738,0.932223,0.956861,2,3,0,262.233,107.845,19.1103,-333.571,138.229
-262.003,0.925652,0.956861,1,1,0,262.007,108.648,18.8939,-333.834,117.967
-263.931,0.552403,0.956861,1,3,0,265.987,108.033,23.3239,-335.752,73.1329
-262.005,1,0.956861,2,3,0,264.001,108.879,19.7647,-333.836,90.0553
-261.848,0.953213,0.956861,1,3,0,262.41,105.861,20.1973,-333.681,139.137
-262.407,0.901784,0.956861,2,3,0,262.597,108.763,21.1577,-334.236,84.5749
-262.789,0.897072,0.956861,2,3,0,263.631,104.846,21.6216,-334.615,80.1157
-262.467,0.996983,0.956861,2,3,0,263.283,109,18.2075,-334.293,72.6048
-262.729,0.989991,0.956861,2,3,0,262.882,104.808,21.5044,-334.556,110.412
-262.76,0.900835,0.956861,2,7,0,263.846,106.153,17.3993,-334.585,122.288
-262.328,1,0.956861,1,1,0,262.757,107.121,17.7532,-334.156,69.3549
-261.982,0.896926,0.956861,2,3,0,263.224,105.281,20.1083,-333.813,118.267
-261.939,0.988346,0.956861,2,3,0,262.166,107.537,18.3646,-333.77,83.4445
-262.248,0.881059,0.956861,2,3,0,262.586,104.827,18.7466,-334.075,106.138
-262.747,0.888393,0.956861,2,3,0,263.665,104.525,21.3465,-334.573,102.397
-262.945,0.932232,0.956861,2,3,0,264.063,106.465,22.306,-334.774,100.74
-262.621,1,0.956861,2,3,0,263.056,107.418,17.4724,-334.447,135.532
-262.621,0.291446,0.956861,2,3,0,266.204,107.418,17.4724,-334.447,101.72
-262.393,0.986965,0.956861,2,3,0,262.903,105.494,21.291,-334.223,104.16
-262.175,0.95924,0.956861,2,3,0,262.916,108.495,18.3505,-334.003,104.538
-262.532,0.912532,0.956861,2,3,0,262.854,103.977,19.7057,-334.356,142.096
-261.965,1,0.956861,2,3,0,262.582,107.905,20.6539,-333.799,126.471
-262.11,0.950212,0.956861,2,3,0,262.572,108.063,20.9167,-333.942,119.166
-263.104,0.806307,0.956861,2,3,0,263.873,110.368,18.5468,-334.923,126.053
-263.198,0.984714,0.956861,2,3,0,263.528,103.292,20.9141,-335.015,84.9323
-262.08,0.986657,0.956861,2,3,0,263.452,107.541,18.1253,-333.91,105.345
-262.374,0.914879,0.956861,1,1,0,262.445,108.22,17.9201,-334.201,98.6341
