# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 18:55:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\cggnyrrh.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621205508_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.912087
# Diagonal elements of inverse mass matrix:
# 2.22674, 0.0062948
-236.784,0.954052,0.912087,2,3,0,237.453,104.973,15.2062,-308.327,93.6773
-236.062,0.977174,0.912087,1,3,0,237.103,103.687,14.0503,-307.599,77.3638
-236.498,0.933847,0.912087,2,3,0,236.568,104.659,14.9407,-308.04,79.6084
-238.007,0.863557,0.912087,2,7,0,238.277,103.889,16.4203,-309.542,89.6893
-239.229,0.714819,0.912087,2,3,0,242.76,99.9849,14.2247,-310.715,103.836
-238.243,0.95997,0.912087,2,3,0,240.746,101.301,15.617,-309.754,84.3017
-236.075,0.855696,0.912087,2,7,0,240.045,104.584,13.8233,-307.614,106.722
-236.534,0.948935,0.912087,2,3,0,236.626,103.637,12.8278,-308.061,84.6629
-236.588,0.916364,0.912087,2,3,0,237.469,102.458,13.5669,-308.111,99.5206
-237.503,0.94261,0.912087,2,3,0,237.528,101.422,13.5702,-309.013,93.071
-236.834,0.987022,0.912087,2,3,0,237.781,105.718,14.818,-308.375,100.502
-236.495,0.993593,0.912087,2,3,0,237.078,104.057,12.8254,-308.025,104.89
-236.162,1,0.912087,2,3,0,236.431,103.877,13.2868,-307.695,105.307
-236.23,0.952221,0.912087,2,7,0,236.59,105.086,13.8514,-307.77,105.481
-238.451,0.770638,0.912087,2,3,0,238.661,107.223,15.4094,-309.982,93.5038
-238.69,0.715791,0.912087,2,3,0,241.988,106.202,12.129,-310.209,116.392
-236.124,0.862521,0.912087,1,3,0,239.696,104.036,14.3793,-307.664,85.9075
-236.235,0.937495,0.912087,2,3,0,236.836,104.472,13.2076,-307.77,120.157
-237.305,0.643501,0.912087,1,3,0,239.22,103.339,15.7891,-308.839,83.0475
-237.177,1,0.912087,1,1,0,237.436,103.352,15.6737,-308.712,116.784
-236.298,0.981042,0.912087,2,7,0,237.801,105.079,14.3233,-307.839,124.805
-239.744,0.812272,0.912087,2,3,0,239.898,101.411,11.9475,-311.235,108.036
-237.39,1,0.912087,2,7,0,239.759,106.654,14.4463,-308.926,95.862
-236.53,1,0.912087,2,3,0,237.502,105.592,13.612,-308.067,114.937
-236.323,0.995927,0.912087,2,3,0,236.647,103.205,14.5314,-307.858,98.526
