# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-21 17:31:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:\Users\user\AppData\Local\Temp\tmp29dyckpa\rneql_4v.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220621193144_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.865811
# Diagonal elements of inverse mass matrix:
# 2.64929, 0.00647308
-240.459,0.872161,0.865811,3,7,0,241.497,101.696,11.5954,-311.819,111.116
-238.496,1,0.865811,2,3,0,240.193,102.525,11.9956,-309.892,109.989
-238.271,1,0.865811,2,7,0,238.611,105.508,16.3623,-309.764,104.368
-237.843,0.955715,0.865811,3,7,0,239.911,102.982,16.0823,-309.273,109.653
-237.29,0.996932,0.865811,3,7,0,238.162,102.132,15.0774,-308.695,100.778
-236.473,0.982702,0.865811,2,3,0,237.588,102.745,13.8186,-307.896,98.219
-237.131,0.92239,0.865811,2,7,0,237.292,106.188,14.7354,-308.641,131.642
-237.556,0.910056,0.865811,2,7,0,238.215,101.568,14.782,-308.94,130.602
-236.681,0.984019,0.865811,2,3,0,238.247,102.677,13.2811,-308.098,97.2377
-236.185,1,0.865811,2,3,0,236.62,104.759,13.7332,-307.663,103.344
-237.529,0.846364,0.865811,2,3,0,237.65,106.202,15.3231,-309.039,107.568
-236.749,1,0.865811,2,3,0,238.023,104.962,12.8187,-308.224,112.77
-237.015,0.962183,0.865811,3,7,0,237.531,101.973,13.8476,-308.411,107.559
-238.325,0.656734,0.865811,2,3,0,241.156,100.987,13.3212,-309.681,103.808
-237.151,1,0.865811,2,3,0,238.498,105.903,15.079,-308.656,101.519
-236.844,0.992554,0.865811,2,7,0,237.695,102.797,14.9802,-308.271,85.2555
-237.032,0.938462,0.865811,3,7,0,237.926,104.517,15.5144,-308.507,104.744
-237.317,0.9684,0.865811,2,3,0,238.002,106.604,13.9916,-308.832,95.4127
-238.087,0.657631,0.865811,2,3,0,241.123,104.914,11.9619,-309.549,116.594
-237.12,1,0.865811,1,1,0,237.934,104.872,12.4874,-308.589,84.851
-236.722,0.990045,0.865811,2,7,0,237.37,102.612,14.6202,-308.143,71.3589
-236.567,0.993829,0.865811,2,3,0,237.014,104.283,12.8366,-308.026,99.548
-238.378,0.803519,0.865811,2,3,0,238.61,102.471,12.0715,-309.773,99.7896
-238.468,1,0.865811,2,7,0,239.13,106.516,16.066,-309.981,128.824
-237.965,1,0.865811,2,7,0,238.419,102.26,12.3902,-309.358,112.792
-237.12,1,0.865811,2,3,0,238.608,106.173,13.3454,-308.624,104.935
-236.826,1,0.865811,1,1,0,237.149,105.91,13.5047,-308.326,108.538
-238.332,0.894376,0.865811,2,3,0,238.343,107.028,13.0179,-309.846,108.445
-237.628,1,0.865811,2,3,0,238.899,102.225,15.5541,-309.035,89.7533
-236.458,0.98265,0.865811,2,3,0,238.006,102.767,13.9374,-307.882,126.343
-236.614,0.89655,0.865811,2,7,0,237.618,104.865,12.921,-308.088,102.897
-236.384,0.917363,0.865811,2,3,0,237.456,103.635,14.6752,-307.836,98.2268
-236.678,0.876662,0.865811,2,7,0,237.733,103.294,12.873,-308.11,93.1437
-238.27,0.728422,0.865811,2,3,0,238.911,106.544,15.8611,-309.784,115.14
-238.27,0.960809,0.865811,1,1,0,238.772,106.544,15.8611,-309.784,82.8212
-236.607,0.954371,0.865811,2,7,0,238.174,102.746,13.3407,-308.027,95.72
-236.692,0.825247,0.865811,2,3,0,238.079,103.965,15.166,-308.153,117.566
-236.627,0.907624,0.865811,2,3,0,238.062,103.4,12.8881,-308.062,102.868
-236.177,1,0.865811,2,3,0,236.598,103.602,13.5941,-307.624,106.438
-236.112,0.685939,0.865811,3,7,0,238.935,104.372,13.7657,-307.58,153.469
-236.206,0.789555,0.865811,2,3,0,238.242,103.829,13.3805,-307.658,118.706
-237.57,0.829253,0.865811,2,3,0,237.872,106.769,13.6393,-309.085,96.0836
-238.246,0.654882,0.865811,2,7,0,241.208,104.92,16.4807,-309.726,103.81
-237.628,0.99334,0.865811,3,7,0,239.17,106.673,13.3304,-309.14,108.916
-238.221,0.967877,0.865811,2,3,0,238.431,101.184,15.2852,-309.591,90.3064
-238.048,0.997897,0.865811,2,7,0,238.437,106.929,13.1774,-309.562,107.144
-237.801,0.99056,0.865811,3,7,0,239.517,101.187,14.3816,-309.17,101.592
-236.838,1,0.865811,1,1,0,237.635,102.224,14.2595,-308.245,113.574
