# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2_fit_model
# start_datetime = 2022-06-12 09:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\y1de9146.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2_fit-20220612115707_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
-251.958,1,0.814982,2,3,0,252.84,107.268,2.5402,17.0258,115.087,110.006,92.225,112.547,107.466,122.707,122.707,115.087,112.547,115.087,97.3054,120.167,104.926,115.087,110.006,97.3054,125.248,97.3054,97.3054,120.167,97.3054,110.006,102.386,89.6848,125.248,94.7652,120.167,107.466,97.3054,122.707,117.627,107.466,120.167,104.926,112.547,122.707,112.547,107.466,94.7652,97.3054,120.167,104.926,97.3054,127.788,97.3054,104.926,89.6848,89.6848,89.6848,102.386,102.386,115.087,120.167,127.788,102.386,97.3054,99.8456,117.627,125.248,110.006,120.167,117.627,104.926,89.6848,89.6848,104.926,110.006,104.926,97.3054,102.386,117.627,117.627,94.7652,97.3054,97.3054,89.6848,87.1446,-3.7983,-4.44317,-4.29864,-3.84949,-3.76474,-4.0322,-4.0322,-4.14627,-3.76485,-3.7983,-4.03164,-3.93197,-3.79552,-4.13728,-3.92637,-4.03164,-4.12906,-3.76619,-4.03164,-3.93197,-3.76619,-3.75367,-5.56278,-6.47013,-4.15468,-3.80093,-3.93197,-3.76474,-4.03164,-4.0322,-3.854,-3.84982,-3.75372,-3.79808,-5.05368,-6.15251,-3.84949,-5.57935,-3.79283,-3.76619,-3.75372,-4.13794,-4.03164,-4.29943,-4.03164,-5.8577,-3.91545,-3.75384,-3.75384,-4.01828,-4.01828,-3.7953,-3.93197,-5.08554,-3.76349,-4.03164,-4.45431,-3.854,-3.80117,-3.92593,-3.75372,-3.76338,-3.79552,-6.47013,-6.47013,-3.79552,-3.75367,-4.13794,-4.03164,-3.76349,-5.56135,-5.56135,-4.15401,-3.76619,-3.76619,-3.9372,-4.03872,135.66,99.6156,79.3648,101.846,115.375,152.893,107.569,99.2879,170.294,108.423,132.991,142.295,115.18,110.288,99.017,139.811,129.763,115.518,105.467,137.875,92.9714,143.941,98.2181,101.14,106.756,113.473,117.578,96.5469,85.718,118.736,136.06,129.053,134.081,139.336,87.5668,100.992,120.5,117.181,100.101,102.547,91.4496,91.9739,116.943,150.811,98.4129,84.618,69.4795,82.4235,95.8171,70.232,84.9516,129.876,91.0242,155.22,101.316,73.8143,112.645,99.4501,108.11,133.003,133.814,104.014,96.3674,117.142,148.893,99.3726,158.047,123.273,102.327,99.4911,173.739,130.19,121.284,73.2135,91.0508,109.322,76.6284
-252.028,0.853925,0.814982,2,3,0,253.594,105.405,2.3017,16.839,112.489,107.886,91.7739,110.188,105.584,119.394,119.394,112.489,110.188,112.489,96.3773,117.093,103.282,112.489,107.886,96.3773,121.696,96.3773,96.3773,117.093,96.3773,107.886,100.981,89.4722,121.696,94.0756,117.093,105.584,96.3773,119.394,114.791,105.584,117.093,103.282,110.188,119.394,110.188,105.584,94.0756,96.3773,117.093,103.282,96.3773,123.998,96.3773,103.282,89.4722,89.4722,89.4722,100.981,100.981,112.489,117.093,123.998,100.981,96.3773,98.679,114.791,121.696,107.886,117.093,114.791,103.282,89.4722,89.4722,103.282,107.886,103.282,96.3773,100.981,114.791,114.791,94.0756,96.3773,96.3773,89.4722,87.1705,-3.75356,-4.60498,-4.3284,-3.91242,-3.77702,-3.89826,-3.89826,-4.01768,-3.7427,-3.75356,-4.06987,-3.83134,-3.76164,-4.28333,-3.85229,-4.06987,-4.33342,-3.76578,-4.06987,-3.83134,-3.76578,-3.75052,-5.4351,-6.49002,-3.98386,-3.80453,-3.83134,-3.77702,-4.06987,-3.89826,-3.78311,-3.79762,-3.75754,-3.82221,-5.30987,-6.65008,-3.91242,-5.83123,-3.77193,-3.76578,-3.75754,-4.05373,-4.06987,-4.08814,-4.06987,-5.69593,-3.90085,-3.74313,-3.74313,-3.95525,-3.95525,-3.84211,-3.83134,-4.75813,-3.74433,-4.06987,-4.54423,-3.78311,-3.74771,-4.00141,-3.75754,-3.79048,-3.76164,-6.49002,-6.49002,-3.76164,-3.75052,-4.05373,-4.06987,-3.74433,-5.92862,-5.92862,-4.1898,-3.76578,-3.76578,-3.93808,-4.03288,117.109,95.3073,80.8057,83.0618,111.214,101.027,109.412,136.323,76.7376,103.256,109.529,88.3413,104.821,116.863,66.8865,109.956,146.991,87.4662,97.2204,115.439,99.1412,106.998,90.3835,77.3864,135.638,103.541,120.936,69.9896,77.9898,117.005,155.514,75.5312,82.801,93.9414,102.746,119.649,125.357,83.0755,87.2404,90.146,89.3844,134.042,64.3317,128.06,100.125,96.5432,94.0359,78.9533,101.728,91.8836,113.237,144.966,103.269,136.213,65.976,72.3558,118.478,99.5842,139.363,108.004,121.332,113.795,126.351,103.056,125.876,75.0252,112.392,89.1964,87.7075,105.481,107.997,108.458,132.63,100.689,99.2849,78.7369,78.7506
-254.106,0.782505,0.814982,3,7,0,254.708,105.194,2.89389,14.4429,114.102,108.314,88.0566,111.208,105.42,122.783,122.783,114.102,111.208,114.102,93.8444,119.889,102.526,114.102,108.314,93.8444,125.677,93.8444,93.8444,119.889,93.8444,108.314,99.6322,85.1627,125.677,90.9505,119.889,105.42,93.8444,122.783,116.996,105.42,119.889,102.526,111.208,122.783,111.208,105.42,90.9505,93.8444,119.889,102.526,93.8444,128.571,93.8444,102.526,85.1627,85.1627,85.1627,99.6322,99.6322,114.102,119.889,128.571,99.6322,93.8444,96.7383,116.996,125.677,108.314,119.889,116.996,102.526,85.1627,85.1627,102.526,108.314,102.526,93.8444,99.6322,116.996,116.996,90.9505,93.8444,93.8444,85.1627,82.2688,-3.62946,-4.71641,-4.74331,-3.77443,-3.63942,-3.98084,-3.98084,-4.06579,-3.59264,-3.62946,-4.21476,-3.82356,-3.60443,-4.19499,-3.75482,-4.21476,-4.08086,-3.67996,-4.21476,-3.82356,-3.67996,-3.59595,-5.69384,-6.5528,-4.17826,-3.78543,-3.82356,-3.63942,-4.21476,-3.98084,-3.70644,-3.65955,-3.58917,-3.72303,-5.57622,-6.90914,-3.77443,-6.45539,-3.5913,-3.67996,-3.58917,-3.96523,-4.21476,-4.41582,-4.21476,-6.12501,-3.65303,-3.64523,-3.64523,-3.81153,-3.81153,-3.67253,-3.82356,-5.54581,-3.58946,-4.21476,-4.88616,-3.70644,-3.6664,-3.91648,-3.58917,-3.61078,-3.60443,-6.5528,-6.5528,-3.60443,-3.59595,-3.96523,-4.21476,-3.58946,-6.20015,-6.20015,-4.45896,-3.67996,-3.67996,-4.11682,-4.34273,116.318,109.67,81.8907,116.946,96.1921,142.207,130.793,132.11,127.83,102.949,90.3768,107.994,88.14,110.77,87.0899,88.7516,97.6173,103.078,82.3302,138.165,88.0726,108.942,75.8847,78.8841,119.695,80.6249,130.487,111.369,71.75,115.06,99.223,114.62,97.9462,108.726,121.792,146.852,107.482,97.5016,109.056,82.4664,89.7396,73.6682,100.844,136,95.5958,90.4763,98.1651,68.4514,88.2874,89.7671,105.805,136.52,119.205,155.207,98.246,92.6603,109.492,117.07,118.983,100.442,91.7428,98.405,85.6325,119.225,79.4346,84.9639,124.342,98.7864,86.3487,111.796,97.7559,106.591,73.3516,82.9809,92.1216,76.8985,89.4878
-254.811,0.935162,0.814982,2,3,0,255.331,105.248,2.91617,14.0498,114.224,108.392,87.9786,111.308,105.476,122.973,122.973,114.224,111.308,114.224,93.8109,120.056,102.559,114.224,108.392,93.8109,125.889,93.8109,93.8109,120.056,93.8109,108.392,99.6433,85.0624,125.889,90.8947,120.056,105.476,93.8109,122.973,117.14,105.476,120.056,102.559,111.308,122.973,111.308,105.476,90.8947,93.8109,120.056,102.559,93.8109,128.805,93.8109,102.559,85.0624,85.0624,85.0624,99.6433,99.6433,114.224,120.056,128.805,99.6433,93.8109,96.7271,117.14,125.889,108.392,120.056,117.14,102.559,85.0624,85.0624,102.559,108.392,102.559,93.8109,99.6433,117.14,117.14,90.8947,93.8109,93.8109,85.0624,82.1462,-3.60674,-4.74423,-4.78989,-3.75292,-3.6134,-3.98782,-3.98782,-4.07403,-3.56588,-3.60674,-4.2254,-3.81771,-3.57814,-4.19195,-3.73992,-4.2254,-4.06593,-3.65857,-4.2254,-3.81771,-3.65857,-3.5681,-5.78732,-6.6755,-4.20101,-3.77154,-3.81771,-3.6134,-4.2254,-3.98782,-3.69069,-3.63749,-3.56156,-3.70178,-5.64677,-7.03431,-3.75292,-6.58068,-3.56357,-3.65857,-3.56156,-3.9611,-4.2254,-4.45727,-4.2254,-6.24679,-3.62646,-3.6233,-3.6233,-3.79709,-3.79709,-3.64605,-3.81771,-5.66322,-3.56187,-4.2254,-4.93347,-3.69069,-3.64939,-3.90287,-3.56156,-3.58226,-3.57814,-6.6755,-6.6755,-3.57814,-3.5681,-3.9611,-4.2254,-3.56187,-6.29654,-6.29654,-4.48611,-3.65857,-3.65857,-4.12673,-4.36895,133.978,112.927,80.6923,98.1205,115.501,133.747,123.937,94.8617,92.8298,127.214,92.9486,121.628,75.6993,97.6728,85.6102,107.139,133.601,87.9065,98.6839,115.403,64.4924,101.337,89.3975,71.9648,127.143,126.479,107.9,91.9202,97.5001,150.432,124.051,95.3349,113.942,103.19,124.417,91.3849,105.72,81.253,111.982,97.5141,127.497,101.813,118.675,127.635,117.293,99.7398,83.5353,89.0407,74.9976,103.838,92.3219,121.651,109.814,136.094,112.36,88.0546,109.628,107.099,133.86,105.862,89.4885,112.984,132.411,76.8784,60.6269,104.531,101.867,90.4123,79.9784,96.0311,119.213,119.014,75.5489,87.5746,101.95,94.7885,81.6422
-254.665,0.968748,0.814982,2,7,0,257.58,104.4,3.21799,16.7277,114.305,107.869,85.3432,111.087,104.651,123.959,123.959,114.305,111.087,114.305,91.7792,120.741,101.433,114.305,107.869,91.7792,127.177,91.7792,91.7792,120.741,91.7792,107.869,98.2152,82.1253,127.177,88.5612,120.741,104.651,91.7792,123.959,117.523,104.651,120.741,101.433,111.087,123.959,111.087,104.651,88.5612,91.7792,120.741,101.433,91.7792,130.395,91.7792,101.433,82.1253,82.1253,82.1253,98.2152,98.2152,114.305,120.741,130.395,98.2152,91.7792,94.9972,117.523,127.177,107.869,120.741,117.523,101.433,82.1253,82.1253,101.433,107.869,101.433,91.7792,98.2152,117.523,117.523,88.5612,91.7792,91.7792,82.1253,78.9073,-3.76912,-4.61117,-4.82235,-3.87795,-3.78713,-4.0842,-4.0842,-4.10167,-3.73812,-3.76912,-4.32924,-3.94216,-3.73968,-4.17616,-3.84666,-4.32924,-4.02981,-3.85677,-4.32924,-3.94216,-3.85677,-3.74412,-5.15854,-5.58013,-4.26323,-3.96981,-3.94216,-3.78713,-4.32924,-4.0842,-3.83714,-3.77466,-3.73699,-3.86714,-5.22975,-6.05706,-3.87795,-5.96879,-3.7397,-3.85677,-3.73699,-3.96958,-4.32924,-4.47928,-4.32924,-5.50153,-3.74408,-3.84681,-3.84681,-3.8566,-3.8566,-3.79396,-3.94216,-5.38685,-3.7417,-4.32924,-4.85306,-3.83714,-3.82805,-3.99896,-3.73699,-3.74697,-3.73968,-5.58013,-5.58013,-3.73968,-3.74412,-3.96958,-4.32924,-3.7417,-5.62071,-5.62071,-4.55729,-3.85677,-3.85677,-4.30693,-4.531,122.907,131.931,74.4248,126.699,144.09,105.415,144.934,121.337,124.067,94.9696,92.0786,146.917,97.3724,138.358,117.471,110.183,115.727,99.3427,119.098,141.784,107.336,128.386,94.3844,87.1423,128.337,74.5913,94.4503,101.97,101.458,120.431,130.087,94.2211,100.049,135.692,139.269,145.163,96.5586,80.6757,92.7836,94.299,139.21,81.4953,73.9149,101.736,68.3253,87.65,69.3275,63.0325,90.1468,102.457,99.3011,119.284,128.563,124.428,95.6138,93.692,97.6453,155.444,107.256,114.593,123.86,109.604,93.0672,77.4696,90.8546,92.6978,79.8777,86.1635,117.772,99.9273,114.537,98.4285,64.8764,100.21,99.5843,93.5184,90.8656
-252.979,1,0.814982,2,3,0,255.293,103.924,2.52198,16.4278,111.687,106.643,88.989,109.165,104.121,119.253,119.253,111.687,109.165,111.687,94.0329,116.731,101.599,111.687,106.643,94.0329,121.775,94.0329,94.0329,116.731,94.0329,106.643,99.0769,86.467,121.775,91.511,116.731,104.121,94.0329,119.253,114.209,104.121,116.731,101.599,109.165,119.253,109.165,104.121,91.511,94.0329,116.731,101.599,94.0329,124.297,94.0329,101.599,86.467,86.467,86.467,99.0769,99.0769,111.687,116.731,124.297,99.0769,94.0329,96.5549,114.209,121.775,106.643,116.731,114.209,101.599,86.467,86.467,101.599,106.643,101.599,94.0329,99.0769,114.209,114.209,91.511,94.0329,94.0329,86.467,83.945,-3.72319,-4.72868,-4.53582,-3.93543,-3.78195,-3.87653,-3.87653,-3.97096,-3.71921,-3.72319,-4.19026,-3.80185,-3.72265,-4.33927,-3.79967,-4.19026,-4.33332,-3.78388,-4.19026,-3.80185,-3.78388,-3.73879,-5.28433,-6.18175,-3.97478,-3.85143,-3.80185,-3.78195,-4.19026,-3.87653,-3.75073,-3.74938,-3.73772,-3.84868,-5.4795,-6.79407,-3.93543,-6.10295,-3.72214,-3.78388,-3.73772,-3.96717,-4.19026,-4.0966,-4.19026,-5.56784,-3.7954,-3.74104,-3.74104,-3.87056,-3.87056,-3.84595,-3.80185,-4.81163,-3.71949,-4.19026,-4.73631,-3.75073,-3.72375,-4.04847,-3.73772,-3.78005,-3.72265,-6.18175,-6.18175,-3.72265,-3.73879,-3.96717,-4.19026,-3.71949,-6.09128,-6.09128,-4.35126,-3.78388,-3.78388,-4.05723,-4.19548,107.801,115.934,47.8113,108.993,102.795,123.325,128.043,112.524,127.411,123.989,71.6946,128.439,107.168,102.25,85.8736,95.7342,148.936,91.4463,95.2017,120.337,77.6519,87.2742,84.0968,124.697,97.0254,80.5215,147.8,82.7919,74.3808,117.225,116.06,142.21,130.966,102.069,89.7095,136.349,125.77,116.486,105.791,92.5621,106.782,64.1967,96.0396,145.247,108.081,113.056,73.5201,61.6488,88.9709,66.5637,98.866,115.609,113.736,124.387,112.735,90.985,111.154,127.937,143.809,102.695,120.541,151.378,120.14,74.1428,104.954,68.0174,91.0402,108.617,88.9338,84.8542,120.775,117.157,104.156,79.6888,82.0289,91.4699,90.9504
-253.388,0.946757,0.814982,3,7,0,254.29,109.821,1.91526,17.1375,115.716,111.886,98.4789,113.801,109.97,121.462,121.462,115.716,113.801,115.716,102.309,119.547,108.055,115.716,111.886,102.309,123.377,102.309,102.309,119.547,102.309,111.886,106.14,96.5637,123.377,100.394,119.547,109.97,102.309,121.462,117.631,109.97,119.547,108.055,113.801,121.462,113.801,109.97,100.394,102.309,119.547,108.055,102.309,125.293,102.309,108.055,96.5637,96.5637,96.5637,106.14,106.14,115.716,119.547,125.293,106.14,102.309,104.225,117.631,123.377,111.886,119.547,117.631,108.055,96.5637,96.5637,108.055,111.886,108.055,102.309,106.14,117.631,117.631,100.394,102.309,102.309,96.5637,94.6484,-3.81584,-4.31883,-3.98618,-3.82563,-3.76021,-3.98387,-3.98387,-4.18071,-3.7848,-3.81584,-3.8609,-3.91537,-3.87067,-4.10755,-4.00071,-3.8609,-4.23062,-3.76929,-3.8609,-3.91537,-3.76929,-3.76626,-5.98378,-7.45143,-4.06486,-3.76047,-3.91537,-3.76021,-3.8609,-3.98387,-3.85936,-3.92945,-3.76056,-3.76665,-4.92875,-6.28865,-3.82563,-5.29543,-3.94414,-3.76929,-3.76056,-4.31519,-3.8609,-4.15835,-3.8609,-6.2257,-4.22728,-3.83355,-3.83355,-4.20369,-4.20369,-3.79145,-3.91537,-4.84929,-3.82439,-3.8609,-4.18388,-3.85936,-3.77963,-3.8723,-3.76056,-3.76976,-3.87067,-7.45143,-7.45143,-3.87067,-3.76626,-4.31519,-3.8609,-3.82439,-5.5439,-5.5439,-3.9173,-3.76929,-3.76929,-3.78031,-3.80896,141.017,129.927,82.8639,110.323,112.92,116.265,127.768,133.442,149.862,108.128,110.578,112.388,107.763,151.811,79.0889,109.522,128.429,115.767,110.388,133.209,90.9815,136.586,82.6618,106.405,106.305,99.5346,109.062,90.0303,111.58,129.737,126.945,110.038,109.837,74.89,136.345,104.205,134.083,97.5948,65.6613,107.293,140.935,130.324,108.959,131.018,97.1418,77.9265,85.8728,97.0426,92.7601,76.6073,95.8766,88.3998,94.1155,117.292,119.932,67.7293,118.551,129.34,111.169,81.7213,138.235,109.402,109.866,107.853,116.117,136.955,111.461,114.935,121.556,124.762,114.127,116.252,71.2909,91.4913,46.8844,118.863,90.7981
-252.422,0.801026,0.814982,3,7,0,255.838,105.736,2.75302,15.5243,114.21,108.704,89.4325,111.457,105.951,122.469,122.469,114.21,111.457,114.21,94.9385,119.716,103.198,114.21,108.704,94.9385,125.222,94.9385,94.9385,119.716,94.9385,108.704,100.445,86.6795,125.222,92.1855,119.716,105.951,94.9385,122.469,116.963,105.951,119.716,103.198,111.457,122.469,111.457,105.951,92.1855,94.9385,119.716,103.198,94.9385,127.975,94.9385,103.198,86.6795,86.6795,86.6795,100.445,100.445,114.21,119.716,127.975,100.445,94.9385,97.6916,116.963,125.222,108.704,119.716,116.963,103.198,86.6795,86.6795,103.198,108.704,103.198,94.9385,100.445,116.963,116.963,92.1855,94.9385,94.9385,86.6795,83.9265,-3.69811,-4.60227,-4.53897,-3.81277,-3.69537,-3.98389,-3.98389,-4.08025,-3.66575,-3.69811,-4.13198,-3.85719,-3.68256,-4.17862,-3.81851,-4.13198,-4.11444,-3.7145,-4.13198,-3.85719,-3.7145,-3.66483,-5.58428,-6.45254,-4.14205,-3.78804,-3.85719,-3.69537,-4.13198,-3.98389,-3.76193,-3.73481,-3.66151,-3.75735,-5.3516,-6.58368,-3.81277,-6.06661,-3.67126,-3.7145,-3.66151,-4.0227,-4.13198,-4.33166,-4.13198,-5.94778,-3.75391,-3.68422,-3.68422,-3.88767,-3.88767,-3.7309,-3.85719,-5.28495,-3.66176,-4.13198,-4.69383,-3.76193,-3.71792,-3.92609,-3.66151,-3.68049,-3.68256,-6.45254,-6.45254,-3.68256,-3.66483,-4.0227,-4.13198,-3.66176,-5.92574,-5.92574,-4.31975,-3.7145,-3.7145,-4.02946,-4.19735,114.556,72.81,78.2465,103.866,127.88,121.464,123.394,101.668,130.298,111.947,83.3794,120.015,105.896,135.23,104.461,100.568,109.393,102.416,69.1901,122.791,103.508,100.088,98.3089,103.118,137.131,104.637,107.875,116.084,98.1045,106.22,112.248,118.417,110.552,106.192,112.914,129.621,110.605,109.175,134.111,83.4488,126.446,101.838,122.061,126.333,104.207,84.5587,56.9701,79.0771,87.7729,103.324,112.01,112.009,115.957,157.4,126.164,77.7835,108.473,105.843,158.649,83.011,126.179,116.883,119.415,83.1044,88.616,108.838,90.7055,106.425,94.0053,65.0094,135.415,109.088,96.289,91.6673,77.8125,87.5161,81.7247
-252.7,0.977622,0.814982,2,3,0,252.937,106.517,2.87901,15.3265,115.378,109.62,89.4673,112.499,106.741,124.015,124.015,115.378,112.499,115.378,95.2253,121.136,103.862,115.378,109.62,95.2253,126.894,95.2253,95.2253,121.136,95.2253,109.62,100.983,86.5883,126.894,92.3463,121.136,106.741,95.2253,124.015,118.257,106.741,121.136,103.862,112.499,124.015,112.499,106.741,92.3463,95.2253,121.136,103.862,95.2253,129.773,95.2253,103.862,86.5883,86.5883,86.5883,100.983,100.983,115.378,121.136,129.773,100.983,95.2253,98.1043,118.257,126.894,109.62,121.136,118.257,103.862,86.5883,86.5883,103.862,109.62,103.862,95.2253,100.983,118.257,118.257,92.3463,95.2253,95.2253,86.5883,83.7092,-3.7101,-4.53257,-4.5459,-3.76828,-3.67113,-4.06663,-4.06663,-4.15191,-3.66182,-3.7101,-4.11317,-3.9125,-3.68028,-4.10359,-3.84552,-4.11317,-4.01412,-3.69705,-4.11317,-3.9125,-3.69705,-3.64883,-5.69184,-6.498,-4.25605,-3.77321,-3.9125,-3.67113,-4.11317,-4.06663,-3.79366,-3.74526,-3.65127,-3.72871,-5.25831,-6.40476,-3.76828,-6.00299,-3.66024,-3.69705,-3.65127,-4.05755,-4.11317,-4.48075,-4.11317,-6.08922,-3.74091,-3.6733,-3.6733,-3.9053,-3.9053,-3.69399,-3.9125,-5.53537,-3.65058,-4.11317,-4.66899,-3.79366,-3.7497,-3.87785,-3.65127,-3.65499,-3.68028,-6.498,-6.498,-3.68028,-3.64883,-4.05755,-4.11317,-3.65058,-5.79323,-5.79323,-4.31189,-3.69705,-3.69705,-4.0314,-4.21341,104.924,121.607,91.5197,101.695,97.7983,107.659,136.842,106.618,130.428,112.909,120.393,104.893,84.6296,94.6357,118.468,94.6192,126.148,93.7,108.024,137.852,98.676,113.552,82.2307,74.5891,158.468,99.2736,123.911,117.648,125.774,149.201,122.635,111.069,125.544,130.221,107.043,143.195,113.936,88.6877,104.388,87.069,117.275,95.31,119.003,130.613,78.289,113.597,45.6387,84.5426,61.0222,109.063,92.3172,117.222,138.303,102.015,79.0349,90.8239,99.6558,113.776,134.958,88.1352,130.019,115.641,97.7149,64.125,115.638,105.968,106.522,123.997,90.8134,84.2173,122.296,130.709,95.9279,69.4961,99.236,96.7427,66.9392
-254.465,0.863579,0.814982,2,7,0,255.548,105.962,1.5789,14.6773,110.822,107.664,96.6117,109.243,106.085,115.559,115.559,110.822,109.243,110.822,99.7695,113.98,104.506,110.822,107.664,99.7695,117.137,99.7695,99.7695,113.98,99.7695,107.664,102.927,95.0328,117.137,98.1906,113.98,106.085,99.7695,115.559,112.401,106.085,113.98,104.506,109.243,115.559,109.243,106.085,98.1906,99.7695,113.98,104.506,99.7695,118.716,99.7695,104.506,95.0328,95.0328,95.0328,102.927,102.927,110.822,113.98,118.716,102.927,99.7695,101.348,112.401,117.137,107.664,113.98,112.401,104.506,95.0328,95.0328,104.506,107.664,104.506,99.7695,102.927,112.401,112.401,98.1906,99.7695,99.7695,95.0328,93.4539,-3.60681,-4.76319,-4.02127,-3.87382,-3.64081,-3.67695,-3.67695,-3.87706,-3.60657,-3.60681,-3.84816,-3.642,-3.65237,-4.45892,-3.74157,-3.84816,-4.81843,-3.60536,-3.84816,-3.642,-3.60536,-3.6179,-6.12171,-8.31216,-3.72348,-3.61284,-3.642,-3.64081,-3.84816,-3.67695,-3.61862,-3.69118,-3.68936,-3.67529,-5.80092,-8.18936,-3.87382,-6.27492,-3.76095,-3.60536,-3.68936,-4.09365,-3.84816,-3.78158,-3.84816,-6.36883,-4.12976,-3.66403,-3.66403,-3.99312,-3.99312,-3.80076,-3.642,-4.41829,-3.62513,-3.84816,-4.41268,-3.61862,-3.62426,-3.95844,-3.68936,-3.73928,-3.65237,-8.31216,-8.31216,-3.65237,-3.6179,-4.09365,-3.84816,-3.62513,-6.88648,-6.88648,-3.92893,-3.60536,-3.60536,-3.66251,-3.7047,101.836,120.864,77.5734,106.088,113.943,115.199,115.27,84.4842,116.247,101.481,86.5584,116.961,113.762,105.918,105.35,105.67,112.655,108.77,96.0779,90.8387,71.3618,136.594,131.245,108.902,115.091,103.819,117.637,143.73,105.319,137.56,127.973,120.09,96.025,109.76,110.915,128.575,105.619,99.9643,98.461,95.6482,96.1654,125.416,98.6162,92.478,89.859,101.113,92.8789,120.055,83.7012,96.9263,115.687,111.99,114.323,103.969,103.279,110.929,113.362,100.589,110.799,76.1301,130.646,127.575,95.2671,79.5703,98.664,67.0569,101.312,113.032,109.88,86.6993,121.182,112.685,72.5426,83.2387,87.5734,85.9453,78.9875
