# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_1_fit_model
# start_datetime = 2022-06-12 13:04:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\user\AppData\Local\Temp\tmpay9zw7ak\dx9r5ynd.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\Project\samples\cereal_1_fit-20220612150446_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,log_lik,calorie
# Adaptation terminated
# Step size = 0.737835
# Diagonal elements of inverse mass matrix:
# 5.59832, 0.00670957
-261.185,0.994086,0.737835,3,7,0,261.598,108.782,19.8592,-333.811,103.011
-262.48,0.726782,0.737835,3,7,0,264.808,103.256,21.1694,-335.143,126.098
-261.614,0.977061,0.737835,2,3,0,263.014,109.04,21.0754,-334.285,125.715
-261.772,0.982755,0.737835,1,1,0,261.815,109.341,21.1693,-334.446,127.581
-262.198,0.956051,0.737835,2,3,0,262.668,109.733,21.6568,-334.887,95.6998
-261.021,0.995781,0.737835,2,7,0,262.14,106.56,20.4946,-333.675,102.504
-260.979,0.996738,0.737835,3,7,0,261.158,107.719,20.2148,-333.622,97.5441
-261.105,0.979622,0.737835,3,7,0,261.334,107.17,18.4947,-333.677,144.263
-260.91,0.950356,0.737835,1,3,0,261.65,106.389,19.9438,-333.542,102.988
-260.892,0.978725,0.737835,1,3,0,261.152,107.377,19.2195,-333.495,104.163
-261.118,0.910902,0.737835,1,3,0,261.718,105.697,20.3668,-333.765,95.3934
-261.118,0.733794,0.737835,1,3,0,263.851,105.697,20.3668,-333.765,126.321
-261.689,0.937705,0.737835,2,3,0,262.078,106.545,21.8121,-334.392,107.501
-262.669,0.896876,0.737835,2,7,0,263.746,103.21,21.5232,-335.344,116.287
-262.662,0.994554,0.737835,3,7,0,263.1,110.299,18.064,-335.201,117.043
-261.958,0.84203,0.737835,3,7,0,264.443,109.357,18.1564,-334.508,116.097
-261.351,1,0.737835,2,3,0,262.131,104.754,19.9187,-333.977,103.49
-261.637,0.863681,0.737835,3,7,0,263.387,104.482,20.6994,-334.291,103.99
-261.698,0.985366,0.737835,2,3,0,262.202,106.111,21.7578,-334.399,124.246
-261.207,0.988719,0.737835,2,3,0,261.979,108.355,18.7343,-333.787,86.1355
-262.145,0.874531,0.737835,2,3,0,262.719,108.846,17.6495,-334.674,101.993
-263.614,0.904468,0.737835,2,3,0,264.171,107.143,16.3479,-336.084,150.537
-262.365,0.87185,0.737835,2,3,0,265.523,104.981,17.4999,-334.886,109.97
-261.923,0.95548,0.737835,2,3,0,263.598,106.376,22.1249,-334.638,167.936
-261.225,1,0.737835,2,3,0,262.046,105.339,20.4051,-333.872,111.815
-261.296,0.995027,0.737835,3,7,0,261.501,109.081,19.8003,-333.918,106.771
-261.374,0.989313,0.737835,1,1,0,261.416,109.257,19.8554,-333.997,121.685
-261.021,0.884861,0.737835,1,3,0,262.709,105.669,19.6378,-333.639,134.279
-261.127,0.995894,0.737835,2,3,0,261.184,105.467,20.1464,-333.765,89.4566
-260.976,0.960036,0.737835,2,3,0,261.627,106.76,18.8122,-333.562,114.562
-261.01,0.992624,0.737835,3,7,0,261.115,107.206,20.495,-333.665,103.06
-261.008,0.932243,0.737835,1,3,0,261.858,106.902,18.7093,-333.589,109.873
-261.032,0.917044,0.737835,2,3,0,261.911,108.301,19.4482,-333.643,111.013
-260.94,0.938567,0.737835,3,7,0,261.71,107.921,19.6413,-333.56,74.8443
-261.694,0.913468,0.737835,2,3,0,261.839,104.436,20.806,-334.352,87.3479
-261.658,0.998433,0.737835,3,7,0,261.86,109.404,18.7055,-334.232,101.724
-261.303,0.984764,0.737835,3,7,0,262.243,106.702,18.1593,-333.86,96.1923
-263.083,0.823512,0.737835,2,3,0,263.309,109.923,22.7961,-335.81,124.633
-262.047,0.974965,0.737835,2,7,0,263.988,106.799,22.3216,-334.769,112.773
-261.602,1,0.737835,3,7,0,262.477,104.485,20.5962,-334.253,103.067
-261.436,0.997847,0.737835,3,7,0,261.872,109.37,19.9924,-334.064,77.3118
-264.359,0.769633,0.737835,2,7,0,266.698,111.058,23.614,-337.104,85.6997
-261.638,0.984709,0.737835,3,7,0,264.427,106.459,21.7257,-334.339,121.02
-262.156,0.950996,0.737835,2,7,0,262.844,108.95,22.0585,-334.864,38.5842
-262.652,0.944853,0.737835,2,3,0,263.418,106.402,23.0127,-335.397,122.225
-263.494,0.949625,0.737835,2,7,0,264.54,103.322,22.8794,-336.218,122.768
-261.685,1,0.737835,2,3,0,263.692,107.22,21.8218,-334.389,119.028
-261.493,1,0.737835,3,7,0,262.156,106.828,17.8967,-334.038,117.396
-261.188,1,0.737835,2,3,0,261.456,106.628,18.3535,-333.754,129.033
-261.122,0.998377,0.737835,3,7,0,261.413,105.375,19.9235,-333.75,106.011
-261.094,0.987918,0.737835,2,3,0,261.337,105.433,19.4569,-333.704,130.743
-261.085,0.998765,0.737835,3,7,0,261.245,108.148,20.3314,-333.731,74.1915
-260.853,0.994395,0.737835,3,7,0,261.183,106.811,19.5848,-333.471,119.266
-261.91,0.92214,0.737835,3,7,0,261.913,108.716,17.8332,-334.448,130.648
-261.65,0.965442,0.737835,3,7,0,262.835,107.579,21.7315,-334.351,108.594
-261.466,0.994959,0.737835,3,7,0,261.889,106.337,17.988,-334.014,128.415
-261.069,0.985652,0.737835,2,3,0,261.74,107.874,18.7842,-333.652,88.6905
-261.293,0.978309,0.737835,2,3,0,261.413,105.036,20.2714,-333.934,90.6683
-261.281,0.998371,0.737835,3,7,0,261.501,108.913,19.1458,-333.877,93.9187
-261.695,0.903994,0.737835,3,7,0,262.559,104.455,20.8334,-334.355,83.1598
-261.818,0.878072,0.737835,3,7,0,263.495,110.036,19.379,-334.416,124.098
-261.824,1,0.737835,3,7,0,261.858,103.848,19.9713,-334.445,154.604
-261.869,0.735792,0.737835,3,7,0,266.234,109.332,21.3708,-334.55,119.784
-263.426,0.874706,0.737835,2,3,0,263.903,112.073,20.7557,-336.058,113.925
-263.414,0.986431,0.737835,3,7,0,264.228,111.248,22.2485,-336.11,102.877
-262.589,0.983382,0.737835,2,7,0,264.298,107.213,22.9644,-335.333,139.961
-261.957,0.982242,0.737835,2,3,0,263.078,106.572,22.1902,-334.673,102.669
