# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = cereal_2_fit_model
# start_datetime = 2022-06-12 09:57:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\user\AppData\Local\Temp\tmppskox6w4\y1de9146.json
# init = 2 (Default)
# random
#   seed = 12062022
# output
#   file = C:\GitHub\DataAnalyticsProject\samples\cereal_2_fit-20220612115707_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,calorie.1,calorie.2,calorie.3,calorie.4,calorie.5,calorie.6,calorie.7,calorie.8,calorie.9,calorie.10,calorie.11,calorie.12,calorie.13,calorie.14,calorie.15,calorie.16,calorie.17,calorie.18,calorie.19,calorie.20,calorie.21,calorie.22,calorie.23,calorie.24,calorie.25,calorie.26,calorie.27,calorie.28,calorie.29,calorie.30,calorie.31,calorie.32,calorie.33,calorie.34,calorie.35,calorie.36,calorie.37,calorie.38,calorie.39,calorie.40,calorie.41,calorie.42,calorie.43,calorie.44,calorie.45,calorie.46,calorie.47,calorie.48,calorie.49,calorie.50,calorie.51,calorie.52,calorie.53,calorie.54,calorie.55,calorie.56,calorie.57,calorie.58,calorie.59,calorie.60,calorie.61,calorie.62,calorie.63,calorie.64,calorie.65,calorie.66,calorie.67,calorie.68,calorie.69,calorie.70,calorie.71,calorie.72,calorie.73,calorie.74,calorie.75,calorie.76,calorie.77
-256.519,0.912758,0.83838,1,1,0,256.62,110.048,1.33837,19.3227,114.167,111.49,102.122,112.829,110.152,118.182,118.182,114.167,112.829,114.167,104.798,116.844,108.813,114.167,111.49,104.798,119.52,104.798,104.798,116.844,104.798,111.49,107.475,100.783,119.52,103.46,116.844,110.152,104.798,118.182,115.505,110.152,116.844,108.813,112.829,118.182,112.829,110.152,103.46,104.798,116.844,108.813,104.798,120.859,104.798,108.813,100.783,100.783,100.783,107.475,107.475,114.167,116.844,120.859,107.475,104.798,106.137,115.505,119.52,111.49,116.844,115.505,108.813,100.783,100.783,108.813,111.49,108.813,104.798,107.475,115.505,115.505,103.46,104.798,104.798,100.783,99.4448,-3.90347,-4.33903,-3.96334,-3.94909,-3.88025,-3.96987,-3.96987,-4.14899,-3.89094,-3.90347,-3.91646,-3.94294,-3.98424,-4.21593,-4.05702,-3.91646,-4.44188,-3.91105,-3.91646,-3.94294,-3.91105,-3.88319,-5.76091,-7.33383,-4.0016,-3.89625,-3.94294,-3.88025,-3.91646,-3.96987,-3.92081,-4.01823,-3.89356,-3.88211,-4.86891,-6.22207,-3.94909,-5.0733,-4.12284,-3.91105,-3.89356,-4.35421,-3.91646,-4.03813,-3.91646,-5.89765,-4.45866,-4.03594,-4.03594,-4.28917,-4.28917,-3.92579,-3.94294,-4.46288,-3.95505,-3.91646,-4.1376,-3.92081,-3.88053,-3.9772,-3.89356,-3.90727,-3.98424,-7.33383,-7.33383,-3.98424,-3.88319,-4.35421,-3.91646,-3.95505,-5.47367,-5.47367,-3.9375,-3.91105,-3.91105,-3.88104,-3.88063,123.226,109.369,77.7112,132.904,78.2296,105.219,151.193,135.219,110.832,114.348,63.9044,114.057,98.2336,150.645,71.7652,91.7527,139.863,75.4912,118.804,137.641,97.71,70.6124,127.801,95.3362,138.872,135.374,139.763,80.1142,120.508,155.098,147.54,148.49,119,88.8436,85.5139,96.4809,109.727,110.855,60.4398,110.251,153.735,63.4199,103.643,120.385,95.4958,131.052,96.4996,64.1584,85.9342,107.663,131.919,122.981,118.667,164.754,110.353,84.2122,122.084,123.104,85.2887,136.255,136.01,119.321,112.376,116.461,119.612,128.069,119.788,66.5453,119.832,112.909,119.681,111.923,117.942,82.0137,109.467,112.182,62.7045
-254.426,0.938731,0.83838,2,3,0,257.888,107.294,1.88626,19.5887,113.1,109.328,96.1238,111.214,107.441,118.759,118.759,113.1,111.214,113.1,99.8964,116.873,105.555,113.1,109.328,99.8964,120.645,99.8964,99.8964,116.873,99.8964,109.328,103.669,94.2376,120.645,98.0101,116.873,107.441,99.8964,118.759,114.986,107.441,116.873,105.555,111.214,118.759,111.214,107.441,98.0101,99.8964,116.873,105.555,99.8964,122.531,99.8964,105.555,94.2376,94.2376,94.2376,103.669,103.669,113.1,116.873,122.531,103.669,99.8964,101.783,114.986,120.645,109.328,116.873,114.986,105.555,94.2376,94.2376,105.555,109.328,105.555,99.8964,103.669,114.986,114.986,98.0101,99.8964,99.8964,94.2376,92.3513,-3.90641,-4.45074,-4.14479,-3.99448,-3.90242,-3.99386,-3.99386,-4.11751,-3.89581,-3.90641,-4.02691,-3.95544,-3.9341,-4.26604,-4.00726,-4.02691,-4.38202,-3.8939,-4.02691,-3.95544,-3.8939,-3.89448,-5.37102,-6.44391,-4.04155,-3.89905,-3.95544,-3.90242,-4.02691,-3.99386,-3.92629,-3.96604,-3.90663,-3.91963,-4.97365,-6.11014,-3.99448,-5.2752,-3.97749,-3.8939,-3.90663,-4.20918,-4.02691,-4.09852,-4.02691,-5.54116,-4.15803,-3.91729,-3.91729,-4.13735,-4.13735,-3.95592,-3.95544,-4.55541,-3.91143,-4.02691,-4.32634,-3.92629,-3.89443,-4.0423,-3.90663,-3.92664,-3.9341,-6.44391,-6.44391,-3.9341,-3.89448,-4.20918,-4.02691,-3.91143,-5.49136,-5.49136,-4.08121,-3.8939,-3.8939,-3.93716,-3.97012,104.63,138.899,114.221,127.864,146.96,128.036,125.974,112.739,147.459,152.996,85.0425,110.313,122.082,122.513,101.171,76.3628,120.028,123.878,99.097,120.037,116.936,98.9523,83.8526,98.7879,120.548,83.2676,81.0278,110.525,85.8643,130.022,112.487,122.731,99.6598,95.5583,118.189,108.369,94.6599,89.2813,90.3268,106.497,95.7872,71.7956,98.5239,100.659,80.7284,119.519,135.841,92.4089,118.627,93.4711,123.347,128.977,116.525,141.769,68.8239,98.8348,108.067,122.029,128.061,116.723,109.614,129.164,107.538,131.02,95.0059,75.8853,94.4262,75.4467,102.029,135.88,130.051,100.389,111.859,105.585,136.297,90.0482,119.13
-251.971,1,0.83838,2,3,0,254.299,108.262,2.3982,15.6087,115.643,110.847,94.0593,113.245,108.448,122.838,122.838,115.643,113.245,115.643,98.8557,120.439,106.05,115.643,110.847,98.8557,125.236,98.8557,98.8557,120.439,98.8557,110.847,103.652,91.6611,125.236,96.4575,120.439,108.448,98.8557,122.838,118.041,108.448,120.439,106.05,113.245,122.838,113.245,108.448,96.4575,98.8557,120.439,106.05,98.8557,127.634,98.8557,106.05,91.6611,91.6611,91.6611,103.652,103.652,115.643,120.439,127.634,103.652,98.8557,101.254,118.041,125.236,110.847,120.439,118.041,106.05,91.6611,91.6611,106.05,110.847,106.05,98.8557,103.652,118.041,118.041,96.4575,98.8557,98.8557,91.6611,89.2629,-3.73212,-4.41964,-4.18827,-3.76042,-3.67171,-4.005,-4.005,-4.16897,-3.68838,-3.73212,-3.92165,-3.89043,-3.74189,-4.08978,-3.90822,-3.92165,-4.11412,-3.66945,-3.92165,-3.89043,-3.66945,-3.66824,-5.9909,-7.2288,-4.14317,-3.69252,-3.89043,-3.67171,-3.92165,-4.005,-3.79947,-3.81325,-3.66716,-3.69878,-5.13586,-6.50104,-3.76042,-5.70981,-3.75235,-3.66945,-3.66716,-4.19546,-3.92165,-4.30495,-3.92165,-6.33396,-3.94584,-3.67243,-3.67243,-4.04927,-4.04927,-3.70572,-3.89043,-5.23398,-3.69414,-3.92165,-4.38797,-3.79947,-3.72303,-3.83871,-3.66716,-3.67464,-3.74189,-7.2288,-7.2288,-3.74189,-3.66824,-4.19546,-3.92165,-3.69414,-5.76288,-5.76288,-4.04316,-3.66945,-3.66945,-3.80948,-3.90337,120.287,127.768,67.5858,139.5,136.84,138.658,113.263,129.491,126.881,86.142,95.8587,126.548,104.61,105.495,123.179,110.171,93.2502,73.5386,90.1873,126.232,72.2049,101.913,92.4951,99.1783,134.184,95.6289,110.958,128.468,85.7704,96.0853,127.625,119.707,122.638,86.8116,88.6857,93.2382,133.91,81.3425,105.803,80.6707,103.312,122.661,80.3341,138.457,105.217,91.917,90.4059,99.4693,109.02,111.2,120.091,102.168,130.532,107.341,107.899,105.442,103.269,100.291,131.949,132.785,106.114,98.8837,78.52,138.251,88.9494,116.622,108.801,91.4127,80.2298,105.089,102.547,107.065,83.3688,99.2027,96.6696,121.473,94.0443
-253.591,0.724754,0.83838,2,3,0,254.657,106.249,1.8934,14.3043,112.077,108.29,95.0361,110.183,106.396,117.757,117.757,112.077,110.183,112.077,98.8229,115.864,104.503,112.077,108.29,98.8229,119.65,98.8229,98.8229,115.864,98.8229,108.29,102.61,93.1426,119.65,96.9295,115.864,106.396,98.8229,117.757,113.97,106.396,115.864,104.503,110.183,117.757,110.183,106.396,96.9295,98.8229,115.864,104.503,98.8229,121.544,98.8229,104.503,93.1426,93.1426,93.1426,102.61,102.61,112.077,115.864,121.544,102.61,98.8229,100.716,113.97,119.65,108.29,115.864,113.97,104.503,93.1426,93.1426,104.503,108.29,104.503,98.8229,102.61,113.97,113.97,96.9295,98.8229,98.8229,93.1426,91.2492,-3.59004,-4.73126,-4.12668,-3.81499,-3.61123,-3.72653,-3.72653,-3.93589,-3.57958,-3.59004,-3.88478,-3.66351,-3.62905,-4.36451,-3.74743,-3.88478,-4.59143,-3.58288,-3.88478,-3.66351,-3.58288,-3.58664,-6.17805,-8.12783,-3.80707,-3.60254,-3.66351,-3.61123,-3.88478,-3.72653,-3.61801,-3.67948,-3.62131,-3.65333,-5.75199,-7.94013,-3.81499,-6.33885,-3.69683,-3.58288,-3.62131,-4.09349,-3.88478,-3.90513,-3.88478,-6.48857,-4.00159,-3.60363,-3.60363,-3.96805,-3.96805,-3.73291,-3.66351,-4.71367,-3.59614,-3.88478,-4.4882,-3.61801,-3.5798,-3.91459,-3.62131,-3.66835,-3.62905,-8.12783,-8.12783,-3.62905,-3.58664,-4.09349,-3.88478,-3.59614,-6.75173,-6.75173,-3.99697,-3.58288,-3.58288,-3.6944,-3.76662,111.068,105.759,93.7699,122.739,118.385,119.835,123,144.66,103.031,89.8198,77.891,75.8895,110.372,79.9207,109.059,79.5876,116.372,96.8599,88.5695,91.8904,94.4824,107.984,101.317,88.5244,111.478,102.313,99.9249,118.147,96.4758,116.935,107.108,105.282,115.873,143.162,133.81,126.962,122.66,118.879,71.5131,105.783,126.829,96.1901,70.3613,122.752,79.1761,119.477,132.368,106.335,91.3834,99.9879,89.611,109.107,114.71,112.134,98.9091,104.369,95.5961,115.344,125.023,98.0155,117.233,104.48,116.89,96.9227,96.3798,110.412,92.2042,128.565,103.174,114.41,135.642,121.012,84.9423,92.7935,123.577,109.863,68.6483
-254.472,0.883556,0.83838,2,3,0,255.835,106.937,3.35017,16.6444,117.248,110.548,87.0966,113.898,107.198,127.299,127.299,117.248,113.898,117.248,93.7969,123.948,103.847,117.248,110.548,93.7969,130.649,93.7969,93.7969,123.948,93.7969,110.548,100.497,83.7464,130.649,90.4468,123.948,107.198,93.7969,127.299,120.598,107.198,123.948,103.847,113.898,127.299,113.898,107.198,90.4468,93.7969,123.948,103.847,93.7969,133.999,93.7969,103.847,83.7464,83.7464,83.7464,100.497,100.497,117.248,123.948,133.999,100.497,93.7969,97.1471,120.598,130.649,110.548,123.948,120.598,103.847,83.7464,83.7464,103.847,110.548,103.847,93.7969,100.497,120.598,120.598,90.4468,93.7969,93.7969,83.7464,80.3962,-3.82583,-4.41394,-4.67776,-3.79821,-3.74518,-4.27109,-4.27109,-4.26794,-3.75843,-3.82583,-4.20485,-4.08216,-3.75773,-4.02449,-3.93181,-4.20485,-3.88883,-3.80046,-4.20485,-4.08216,-3.80046,-3.73155,-5.40965,-5.78639,-4.50054,-3.89573,-4.08216,-3.74518,-4.20485,-4.27109,-3.93374,-3.82451,-3.75915,-3.79933,-4.96067,-5.66105,-3.79821,-5.673,-3.73137,-3.80046,-3.75915,-4.07709,-4.20485,-4.7705,-4.20485,-5.79871,-3.75634,-3.80159,-3.80159,-3.92989,-3.92989,-3.74468,-4.08216,-5.81727,-3.73146,-4.20485,-4.67359,-3.93374,-3.93567,-3.89226,-3.75915,-3.73166,-3.75773,-5.78639,-5.78639,-3.75773,-3.73155,-4.07709,-4.20485,-3.73146,-5.29121,-5.29121,-4.42105,-3.80046,-3.80046,-4.20781,-4.42462,105.522,84.5766,90.4611,117.198,86.412,125.948,128.909,127.744,138.134,135.338,101.302,105.227,78.9539,116.089,123.859,83.7126,129.448,141.554,102.272,151.653,117.897,140.542,96.5331,83.5953,129.569,86.2789,137.305,94.8978,130.969,119.034,137.559,104.472,137.167,91.6316,113.543,129.313,140.948,102.556,75.1857,103.74,116.963,95.8532,87.1534,126.371,78.1005,65.9557,67.1777,50.4274,77.2715,93.7259,129.639,106.391,109.943,143.18,111.33,84.7687,92.74,123.843,151.735,104.51,101.477,133.387,94.1193,89.2476,66.0865,151.77,115.977,95.2656,120.306,112.561,119.099,134.111,93.8106,94.9152,85.8858,82.5415,80.1822
-253.277,1,0.83838,2,3,0,255.434,108.529,1.661,17.1948,113.642,110.32,98.6929,111.981,108.659,118.625,118.625,113.642,111.981,113.642,102.015,116.964,106.998,113.642,110.32,102.015,120.286,102.015,102.015,116.964,102.015,110.32,105.337,97.0319,120.286,100.354,116.964,108.659,102.015,118.625,115.303,108.659,116.964,106.998,111.981,118.625,111.981,108.659,100.354,102.015,116.964,106.998,102.015,121.947,102.015,106.998,97.0319,97.0319,97.0319,105.337,105.337,113.642,116.964,121.947,105.337,102.015,103.676,115.303,120.286,110.32,116.964,115.303,106.998,97.0319,97.0319,106.998,110.32,106.998,102.015,105.337,115.303,115.303,100.354,102.015,102.015,97.0319,95.3709,-3.78597,-4.41853,-3.97975,-3.87229,-3.76659,-3.88935,-3.88935,-4.07827,-3.77018,-3.78597,-3.87137,-3.84556,-3.84636,-4.21607,-3.94365,-3.87137,-4.42079,-3.77041,-3.87137,-3.84556,-3.77041,-3.76372,-5.87526,-7.50433,-3.94247,-3.76376,-3.84556,-3.76659,-3.87137,-3.88935,-3.8111,-3.89034,-3.77913,-3.77878,-5.0912,-6.65859,-3.87229,-5.42468,-3.94484,-3.77041,-3.77913,-4.25216,-3.87137,-4.00492,-3.87137,-6.07844,-4.25412,-3.84717,-3.84717,-4.16133,-4.16133,-3.83191,-3.84556,-4.57811,-3.81171,-3.87137,-4.21419,-3.8111,-3.76368,-3.92201,-3.77913,-3.80085,-3.84636,-7.50433,-7.50433,-3.84636,-3.76372,-4.25216,-3.87137,-3.81171,-5.79948,-5.79948,-3.9209,-3.77041,-3.77041,-3.77844,-3.79978,111.95,100.318,85.2138,120.602,118.222,112.247,99.8282,124.657,102.293,122.441,102.805,112.711,104.469,140.104,113.873,109.461,132.957,105.289,122.74,83.3888,116.827,116.869,72.798,83.2107,123.891,107.866,103.479,142.089,109.203,104.097,111.073,95.4642,125.5,121.57,118.289,109.233,90.3687,81.4214,86.8912,119.79,113.495,109.901,80.9917,129.131,94.1649,103.643,112.429,110.463,97.0529,114.71,87.8588,111.553,132.326,130.454,105.965,136.596,119.812,90.9911,122.295,106.844,112.453,131.535,126.902,102.139,96.4086,87.1383,132.991,85.1527,117.59,131.68,121.595,106.76,67.8707,118.332,102.891,101.969,98.4905
-252.374,0.997575,0.83838,2,3,0,253.665,108.383,2.25827,17.5112,115.333,110.817,95.0089,113.075,108.559,122.108,122.108,115.333,113.075,115.333,99.5255,119.85,106.3,115.333,110.817,99.5255,124.366,99.5255,99.5255,119.85,99.5255,110.817,104.042,92.7506,124.366,97.2672,119.85,108.559,99.5255,122.108,117.592,108.559,119.85,106.3,113.075,122.108,113.075,108.559,97.2672,99.5255,119.85,106.3,99.5255,126.625,99.5255,106.3,92.7506,92.7506,92.7506,104.042,104.042,115.333,119.85,126.625,104.042,99.5255,101.784,117.592,124.366,110.817,119.85,117.592,106.3,92.7506,92.7506,106.3,110.817,106.3,99.5255,104.042,117.592,117.592,97.2672,99.5255,99.5255,92.7506,90.4924,-3.82816,-4.38182,-4.14822,-3.85997,-3.78517,-4.02083,-4.02083,-4.16514,-3.7972,-3.82816,-3.96068,-3.93998,-3.8465,-4.13253,-3.97256,-3.96068,-4.1803,-3.78215,-3.96068,-3.93998,-3.78215,-3.78287,-5.67138,-6.76183,-4.11832,-3.79396,-3.93998,-3.78517,-3.96068,-4.02083,-3.87575,-3.90122,-3.78181,-3.8041,-4.96386,-6.12293,-3.85997,-5.3937,-3.86789,-3.78215,-3.78181,-4.21502,-3.96068,-4.23244,-3.96068,-5.93039,-4.04687,-3.79412,-3.79412,-4.10329,-4.10329,-3.81729,-3.93998,-4.93765,-3.80842,-3.96068,-4.32285,-3.87575,-3.81287,-3.91929,-3.78181,-3.79124,-3.8465,-6.76183,-6.76183,-3.8465,-3.78287,-4.21502,-3.96068,-3.80842,-5.49437,-5.49437,-4.04613,-3.78215,-3.78215,-3.86747,-3.92917,92.0497,130.559,90.4402,123.783,130.898,100.203,117.878,110.662,113.04,117.53,85.0582,96.1643,122.926,96.4678,97.8059,72.8177,120.587,87.2113,60.606,115.51,84.835,114.059,113.267,100.162,140.481,77.7517,97.6923,126.708,102.003,122.227,124.853,95.3148,96.7943,131.978,110.775,131.926,109.994,86.9531,89.89,111.764,154.006,106.059,93.6928,117.952,97.225,100.175,105.204,94.905,91.029,116.698,108.767,121.386,128.239,147.605,105.191,90.5728,94.5329,105.542,131.07,81.8635,132.796,121.615,136.122,63.1057,91.2047,88.1457,88.9558,70.0857,79.9198,80.098,59.4004,118.626,96.3614,90.9981,70.8787,94.374,73.3332
-252.369,0.994941,0.83838,3,7,0,252.932,107.521,2.54104,14.7815,115.343,110.261,92.4732,112.802,107.719,122.966,122.966,115.343,112.802,115.343,97.5553,120.425,105.178,115.343,110.261,97.5553,125.507,97.5553,97.5553,120.425,97.5553,110.261,102.637,89.9322,125.507,95.0143,120.425,107.719,97.5553,122.966,117.884,107.719,120.425,105.178,112.802,122.966,112.802,107.719,95.0143,97.5553,120.425,105.178,97.5553,128.048,97.5553,105.178,89.9322,89.9322,89.9322,102.637,102.637,115.343,120.425,128.048,102.637,97.5553,100.096,117.884,125.507,110.261,120.425,117.884,105.178,89.9322,89.9322,105.178,110.261,105.178,97.5553,102.637,117.884,117.884,95.0143,97.5553,97.5553,89.9322,87.3911,-3.67763,-4.50399,-4.31529,-3.73089,-3.62421,-3.99702,-3.99702,-4.151,-3.63027,-3.67763,-3.96672,-3.861,-3.67368,-4.10395,-3.85323,-3.96672,-4.093,-3.62599,-3.96672,-3.861,-3.62599,-3.61247,-6.04994,-7.26138,-4.16259,-3.6692,-3.861,-3.62421,-3.96672,-3.99702,-3.75454,-3.74868,-3.61272,-3.66551,-5.30518,-6.75096,-3.73089,-5.99692,-3.66985,-3.62599,-3.61272,-4.13953,-3.96672,-4.35771,-3.96672,-6.44429,-3.83806,-3.61232,-3.61232,-3.97778,-3.97778,-3.66195,-3.861,-5.41257,-3.62823,-3.96672,-4.51888,-3.75454,-3.68171,-3.82938,-3.61272,-3.62256,-3.67368,-7.26138,-7.26138,-3.67368,-3.61247,-4.13953,-3.96672,-3.62823,-5.97272,-5.97272,-4.12623,-3.62599,-3.62599,-3.84427,-3.97613,113.653,114.981,90.9739,123.614,123.27,130.89,114.204,110.322,159.708,140.058,104.738,111.838,132.682,133.593,89.5194,81.8044,110.989,105.508,119.662,119.121,106.482,108.368,112.948,110.309,140.642,107.832,141.769,108.371,105.675,106.581,111.262,95.8403,139.676,108.438,114.301,96.2014,110.305,99.1069,82.11,102.87,115.081,77.6371,120.627,111.668,105.569,80.0527,85.9541,86.2494,70.184,107.098,122.204,105.736,150.618,104.71,81.8522,103.699,93.4911,105.81,122.477,120.676,130.355,109.697,113.443,59.3278,85.912,106.048,92.3379,96.3901,94.9667,103.122,106.143,130.04,83.2015,127.527,103.672,105.923,89.9389
-252.44,0.992463,0.83838,2,3,0,252.74,107.935,2.30481,14.7201,115.029,110.419,94.2858,112.724,108.115,121.943,121.943,115.029,112.724,115.029,98.8954,119.639,105.81,115.029,110.419,98.8954,124.248,98.8954,98.8954,119.639,98.8954,110.419,103.505,91.981,124.248,96.5906,119.639,108.115,98.8954,121.943,117.334,108.115,119.639,105.81,112.724,121.943,112.724,108.115,96.5906,98.8954,119.639,105.81,98.8954,126.553,98.8954,105.81,91.981,91.981,91.981,103.505,103.505,115.029,119.639,126.553,103.505,98.8954,101.2,117.334,124.248,110.419,119.639,117.334,105.81,91.981,91.981,105.81,110.419,105.81,98.8954,103.505,117.334,117.334,96.5906,98.8954,98.8954,91.981,89.6762,-3.66651,-4.49286,-4.17797,-3.73031,-3.61635,-3.93731,-3.93731,-4.12936,-3.62528,-3.66651,-3.8927,-3.82253,-3.68604,-4.12534,-3.85867,-3.8927,-4.18069,-3.61097,-3.8927,-3.82253,-3.61097,-3.60856,-6.19856,-7.67496,-4.07661,-3.63498,-3.82253,-3.61635,-3.8927,-3.93731,-3.73226,-3.7601,-3.60845,-3.64867,-5.32488,-6.95016,-3.73031,-5.95417,-3.70838,-3.61097,-3.60845,-4.18492,-3.8927,-4.24043,-3.8927,-6.5672,-3.93939,-3.61721,-3.61721,-4.02901,-4.02901,-3.66517,-3.82253,-5.23512,-3.6365,-3.8927,-4.42371,-3.73226,-3.6498,-3.81996,-3.60845,-3.62456,-3.68604,-7.67496,-7.67496,-3.68604,-3.60856,-4.18492,-3.8927,-3.6365,-6.07047,-6.07047,-4.02308,-3.61097,-3.61097,-3.75654,-3.85409,90.0838,97.3006,107.02,113,95.6836,138.007,112.149,108.787,125.979,110.615,120.904,107.429,109.363,127.498,111.244,95.1229,104.985,70.2573,99.8547,129.684,125.83,122.204,92.345,68.7149,123.804,111.767,113.495,92.6052,130.89,106.807,134.892,92.673,142.29,98.6886,126.108,109.175,92.2321,108.979,71.2179,88.4706,97.9248,91.7845,114.419,117.489,116.652,101.845,70.6266,84.8972,82.9574,98.2432,134.779,97.0491,117.633,123.583,90.9708,60.0604,110.83,118.493,120.49,120.67,103.199,108.737,103.25,95.8158,86.8995,116.591,95.4392,102.906,87.8624,114.172,107.164,128.496,91.5424,93.3402,93.3347,81.2156,115.856
-254.67,0.582818,0.83838,2,7,0,256.687,109.352,1.40742,16.8668,113.684,110.869,101.017,112.276,109.461,117.906,117.906,113.684,112.276,113.684,103.832,116.498,108.054,113.684,110.869,103.832,119.313,103.832,103.832,116.498,103.832,110.869,106.646,99.6093,119.313,102.424,116.498,109.461,103.832,117.906,115.091,109.461,116.498,108.054,112.276,117.906,112.276,109.461,102.424,103.832,116.498,108.054,103.832,120.721,103.832,108.054,99.6093,99.6093,99.6093,106.646,106.646,113.684,116.498,120.721,106.646,103.832,105.239,115.091,119.313,110.869,116.498,115.091,108.054,99.6093,99.6093,108.054,110.869,108.054,103.832,106.646,115.091,115.091,102.424,103.832,103.832,99.6093,98.2019,-3.76813,-4.38756,-3.88612,-3.84914,-3.7448,-3.85414,-3.85414,-4.07337,-3.75339,-3.76813,-3.81116,-3.81851,-3.85829,-4.21219,-3.9519,-3.81116,-4.49641,-3.77009,-3.81116,-3.81851,-3.77009,-3.74561,-6.10458,-8.06972,-3.89673,-3.75462,-3.81851,-3.7448,-3.81116,-3.85414,-3.78984,-3.90161,-3.76584,-3.75094,-5.09515,-6.8585,-3.84914,-5.38339,-4.01558,-3.77009,-3.76584,-4.31714,-3.81116,-3.94628,-3.81116,-6.28936,-4.4201,-3.90658,-3.90658,-4.23131,-4.23131,-3.81441,-3.81851,-4.49887,-3.82193,-3.81116,-4.12723,-3.78984,-3.74512,-3.89083,-3.76584,-3.78664,-3.85829,-8.06972,-8.06972,-3.85829,-3.74561,-4.31714,-3.81116,-3.82193,-5.88609,-5.88609,-3.84516,-3.77009,-3.77009,-3.74456,-3.74997,99.8447,103.087,87.6666,105.971,119.669,102.477,114.534,94.4396,126.107,81.6422,82.5785,136.668,89.9502,103.184,88.1239,106.744,128.391,114.645,98.3608,116.03,127.979,110.357,93.1355,130.324,143.457,107.22,118.901,94.0586,90.3904,110.588,98.7548,132.863,104.418,107.324,127.346,94.9701,130.176,134.459,120.888,120.203,116.193,122.967,63.8611,120.163,112.063,90.9355,90.9169,124.374,80.303,121.543,96.1865,125.148,139.366,110.978,69.3157,107.07,90.0407,116.905,158.538,137.464,112.051,101.147,116.929,121.063,119,117.874,98.5566,58.9087,148.506,118.584,123.395,138.192,123.325,142.96,83.4072,116.661,89.1746
